Query,Date,user,Tweet,Img_present,Likes,commnets,retweet,tags,mentions,url_count,length
4 Years of FAN,"12:48 AM · Apr 28, 2020",DELHI PRABHAS FANS®@fans_delhi,"Last Day of Shoot Baahubali2... It Not a Last Day, It's An Emotion of 4 Years of Journey Who Dedicates A Star For 1 Film It's Was Never Happened For Any Other Indian Hero... Hence, That Dedication Results Success #PRABHAS
#3YrsForMightyBaahubali27",0,,,7,"#PRABHAS,#3YrsForMightyBaahubali2",,0,247
4 Years of FAN,"3:33 PM · Apr 27, 2020",actorprabhas@FanOfPr28589271,"Rebal star 
#3 years mighty bahubali-2
Our darling Prabhas
As the day 28-4-20171",0,,,1,,,0,80
4 Years of FAN,"7:44 PM · May 1, 2020",nic@fameprofusion,i mean at least we’re not Rihanna or Miley stans... those poor rih stans have been starving for 4 years with no word of a new single. Miley dropped she is coming and abandoned her fans.... i guess it could be worse618,0,18,6,,,,0,217
4 Years of FAN,"7:33 PM · May 1, 2020",Blizz@joeblizzz,"Congrats to @ChrisThompson_4 one of the best guys on the Skins over the past 10 years... you will always have fans up here in DC #HTTRQuote TweetJeremy Fowler@JFowlerESPN · May 1RB Chris Thompson is signing a one-year deal with the Jaguars, per source. Good pass-catching option out of the backfield for Gardner Minshew.3",0,3,,,#HTTR,@ChrisThompson_,0,321
4 Years of FAN,"1:04 AM · May 1, 2020",𝖾𝗌𝗍𝗂⁷♡@lov4jimn,still thinking abt this..... how are u a fan for TWO YEARS...... and not know ANY OF THESE???????0:5646.8K viewsFrom 𝒋𝒖𝒍𝒊𝒂.⁷ nsfr3,1,3,,,,,0,130
4 Years of FAN,"7:25 PM · Apr 30, 2020",ARTZY@ArtzyYT,"I know I keep on posting Fan Art of SMii7Y, but I've been drawing his OC for years now that I feel that my art has massively improved. 

1. The first 2 digital drawings I made (2017)
2. The first time I drew the Milk Carton (2018)
3. Milk Carton (2019)
4. Recent (2020)2122",1,22,2,1,,,0,273
4 Years of FAN,"12:36 PM · Apr 27, 2020",Pandugadu45@FanOfSuperstar4,"14 Years for record breaking POKIRI 
#14YearsForSouthIndiaIHPokiri
@urstrulymahesh #Maheshbabu @purijagan @Ileana_Official @IndiraProdOffl2",0,,,2,"#14YearsForSouthIndiaIHPokiri,#Maheshbabu","@urstrulymahesh,@purijagan,@Ileana_Official,@IndiraProdOffl",0,139
4 Years of FAN,"9:03 AM · Apr 27, 2020",Alex trish and charlotte fan @CharlotteFan4e1,Heres amazing shot of the bayley to belly on Charlotte I got 3 years ago on picture  The following media includes potentially sensitive content. Change settingsView2,0,2,,,,,0,165
4 Years of FAN,"1:38 AM · Apr 27, 2020",Samantha 𖤍@xLitaFan4Everx,It's 2 years old but I really love this pic of Ariana! ,0,,,,,,0,55
4 Years of FAN,"10:33 PM · Apr 26, 2020",big fat gorilla cooch@oliviaparmsean,Replying to @hongkongthongs and @COINIM SCREAMING IVE BEEN A FAN OF COIN FOR LIKE 4 YEARS AND THIS IS HOW THEY FIND ME ANDJFKXJSHSUDJEN12,1,2,,1,,"@hongkongthongs,@COIN",0,137
4 Years of FAN,"1:44 PM · Apr 26, 2020",Islam Choudhury@IslamChoudhur10,"Replying to @IslamChoudhur10 and @MiguelDelaneyAnd that is what really grates me about your selective reporting. Fair point, we as fans should have a moral responsibility but at the same time we should not be singled out and I feel the pain of all #NUFC fans for the past 13 years of doom and gloom under another/41",0,,1,,#NUFC,"@IslamChoudhur10,@MiguelDelaney",0,315
4 Years of FAN,"3:30 PM · Apr 29, 2020",NCTZEN & WEISHENNI ANTl@Mind_Ma_tyong,"There was a list a fan once made, it was basically all of taeyongs ""official"" schedules from of all of 2019 till that point
It was so long, so freaking long
The amount of money they've squized out of him yet not one penny in these last 4 years has gone to protect #SM_이태용_지켜12",0,2,1,,#SM_이태용_지켜,,0,276
4 Years of FAN,"11:19 AM · Apr 29, 2020",sunny@sunny6166,"From the past 30 years I have never been seen that level versatile actor a great Aura and very down to earth person
Huge loss of this industry
#RIPIrrfan 
A riddle for irfan fans 
Identify films in dis dialogue
""Kyu yogi ji apka paan laga du Sarkar somnath
4 films in this
Ans pl",1,,,,#RIPIrrfan,,0,279
4 Years of FAN,"8:20 AM · Apr 29, 2020",Shraddha Kapoor Official Fan Page@shraddhak_offc,"With her charming personality to amazing action stunts  Siya won all of our hearts 4 years ago today 
#4YearsOfSiya #4YearsOfBaaghi
@shraddhakapoor #shraddhakapoor #shraddhagems #baaghi212",0,12,,2,"#4YearsOfSiya,#4YearsOfBaaghi,#shraddhakapoor,#shraddhagems,#baaghi",@shraddhakapoor,0,188
4 Years of FAN,"2:53 PM · Apr 28, 2020",James Kaminsky@jameskam17,I got caught jamming hard as a mothafucka on the train home from work 4 years ago to the Vegas Golden Age - which Phish will show tonight on #DinnerAndAMovie https://jambase.com/article/video-fan-air-drumming-phish-train-goes-viral… ... funny memoriesVideo Of Fan Air Drumming To Phish On Train Goes ViralWatch Phish fan James Kaminsky call in to the 'Dan Patrick Show' to discuss his impressive air drumming work on an NYC area commuter train.jambase.com23,1,23,,,#DinnerAndAMovie,,3,457
4 Years of FAN,"3:00 PM · Apr 27, 2020",veldora tempest @champiyons,"tfw shokugeki no soma got renewed for a 5th season in a span of 4 months even with that shit manga arc while haikyuu fans had to wait 4 years and noragami, gsnk & akayona are still hanging out to dry12",0,2,1,,,,0,201
4 Years of FAN,"1:23 PM · Apr 27, 2020",DNK@prem1733,Dear @INCIndia today i have become your fan. @BJP4India was fooling us for so 6 years. let they do any scan but at the end of the day @INCIndia stands with their supporters. with almost minority position in politics hats off to @INCIndia to get arnab grilled 4 more than 10 hours.,0,,,,,"@INCIndia,@BJP4India,@INCIndia,@INCIndia",0,280
4 Years of FAN,"12:05 PM · Apr 27, 2020",Jeff Pitsch@JeffPitsch,"May have mentioned once or twice or 1000 times, I’m a die hard hockey fan.I love my Red Wings but my love of hockey is encapsulated in this photo of Mark Messier winning the ‘94 Cup in NY.He’d won 4 before with Oilers for 5 in 10 years but the joy is like it’s his first.11",1,,1,1,,,0,273
4 Years of FAN,"2:52 AM · Apr 27, 2020",Beards4fears@beards4fears,As a Star Wars fan of 34 years I have to ask: Is it just me or do the helmets of the rebels at the beginning of A New Hope look like dicks?1,1,1,,,,,0,140
4 Years of FAN,"1:49 AM · Apr 27, 2020",RedRebel #JOYCONBOYFOREVER@sonic_fan64,"I've finally beat this game after like 5-4 years, i never had any motivation to play it until now and i was stuck on the wii version of eggman land #SONICUNLEASHED12",0,2,1,,#SONICUNLEASHED,,0,165
4 Years of FAN,"11:50 AM · Apr 28, 2020",Pandugadu45@FanOfSuperstar4,"It's been 14 years and I still haven't crossed #Pokiri RTC X roads collections. 

Sir @ssrajamouli RRr tho Meere edo okati cheyali  #14YearsForSouthIndiaIHPokiri",0,,,,"#Pokiri,#14YearsForSouthIndiaIHPokiri",@ssrajamouli,0,161
4 Years of FAN,"5:02 AM · Apr 28, 2020",Alex trish and charlotte fan @CharlotteFan4e1,Here are a couple more pictures I got of the Queen Charlotte 3 years ago including her entrance and bayley to belly and the pin on the queenThe following media includes potentially sensitive content. Change settingsView22,0,2,,2,,,0,221
4 Years of FAN,"12:16 AM · Apr 28, 2020",cass@siitlogs,the first person to be a “fan” of my edits 4 years ago just dmed me again and I’m so happy! I remember where I was when she dmed me way back then saying how much she loved my edits. it made my entire week happier! I’ll never forget 13,0,3,1,,,,0,234
4 Years of FAN,"12:03 AM · Apr 28, 2020",LeRoyHS_Softball@LeRoySoftball,"Panther fans let’s celebrate our first senior......#12 Olivia Wood. Thank you for 4 years of dedication and work for your school, your teammates and our softball program!  @LeRoyAthletics @LeRoyCUSD2 @CityofLeRoy2:00350 views643",1,43,,6,,"@LeRoyAthletics,@LeRoyCUSD2,@CityofLeRoy",0,228
4 Years of FAN,"8:36 PM · Apr 27, 2020",racmik@racmikk,"i've been a fan of albert for like 3-4 years now and i've realized i've never done fanart for him!! so here mlady, @AlbertsStuffThe following media includes potentially sensitive content. Change settingsView25",0,5,2,,,@AlbertsStuff,0,209
4 Years of FAN,"2:47 PM · Apr 26, 2020",John Mabira fan Account number 4@EmmieTheOne,stupid bitch idiot here to say that i’m gonna end my life! i didn’t crédit no crédit my courses because i have no sense of time and now my gpa won’t be good enough to finish my degree! hahahhahahahahaah i wasted 3 years1,0,1,,,,,0,220
4 Years of FAN,"1:45 PM · Apr 26, 2020",AdoptedBrother@Dannyviktor,"Remember when everyone knew pro wrestling was fake nd when they finally admitted it fans didn’t care and continued to watch it anyway? 
We are at that point with politics where everyone knows it’s fake but doesn’t care nd continues to vote every 4 years for the lesser of 2 evils.9",0,9,,,,,0,281
4 Years of FAN,"12:00 PM · Apr 26, 2020",Isa #ProudMichaelStan @Imthewildflower,"#PROUDMICHAELSTAN 
Because I was dealing with depression and dark thoughts but he made it better
Because  over the years he has proven to be an amazing human being, with the biggest heart. Supporting fans with mental struggles, LGBT+ community and every single one of us +2314",0,14,2,3,#PROUDMICHAELSTAN,,0,276
4 Years of FAN,"6:04 AM · Apr 26, 2020",hennessey@foxezzzzzz,"3-4 years ago: the most fucking annoying rat in existence, immature, steven universe fan, sperg to the extreme, horrible social skills and no real friends 
now: i am more attractive and 1% confident but i am always regretful of my past and how it fucked up who i could've been now The following media includes potentially sensitive content. Change settingsViewThe following media includes potentially sensitive content. Change settingsView1",0,1,,,,,0,440
4 Years of FAN,"5:23 AM · Apr 26, 2020",Cali Native@singmolly4,Replying to @anthonyzenkus @InsanePotus and 2 othersExcept it isn’t normal for sexual assault victims to spend a decade saying that their assaulter is a wonderful supporter of sexual assault victims. She was a big Biden fan until 2 years ago when she changed her tune  weirdly started posting pro-Putin articles1111,0,11,1,1,,"@anthonyzenkus,@InsanePotus",0,315
4 Years of FAN,"1:18 AM · Apr 26, 2020",SpectacledSnotRat@CatBreading4Evr,"Years spent as a fan of both Sam Kieth and The Venture Brothers have prepared me for the pandemic.  I can wait.  I've done this.

@jacksonpublick",0,,,,,@jacksonpublick,0,145
4 Years of FAN,"12:38 AM · Apr 26, 2020",roadieroadtrip9498@roadtripsgotmy1,Your all calling brook a pedo but wasn’t he 16?? Yes he was and most of the fans were the same age as him... get a life it was 4+ years ago and it has already been spoke about before... your all just looking for attention or just bored in lockdown now stfu 1,0,,1,,,,0,258
4 Years of FAN,"3:43 PM · Apr 27, 2020",Ken.W.o.@KenWo4LiFe,Replying to @BarstoolChiefThe cubs. Because fuck the cubs and fuck the Chicago fans that say “it’s not a rivalry”. I also hated the last 20 years of the patriots.1,0,1,,,,@BarstoolChief,0,163
4 Years of FAN,"3:33 PM · Apr 27, 2020",Justin Banks@JBGo4Fan,"Replying to @jimgeraghtyWhat are the actual odds of a vaccine? I have heard 12-18 months. There is no vaccine for the common cold. The Ebola vaccine took 3 years. How long did the flu vaccine take? Any plan that revolves around a vaccine is not a plan, its a hope.13",0,3,1,,,@jimgeraghty,0,266
4 Years of FAN,"1:05 PM · Apr 27, 2020",Pandugadu45@FanOfSuperstar4,"Pokiri release appudu meeru a class..

It was released during my 9th class summer..

I was 15 years old ( sweet Nibba)

Reply with the tag

#14YearsForSouthIndiaIHPokiri162",0,2,,16,#14YearsForSouthIndiaIHPokiri,,0,172
4 Years of FAN,"12:35 PM · Apr 27, 2020",Pandugadu45@FanOfSuperstar4,"14 Years completed for path breaking movie 
#14YearsForSouthIndiaIHPokiri2",0,,,2,#14YearsForSouthIndiaIHPokiri,,0,74
4 Years of FAN,"3:36 AM · Apr 27, 2020",jashua @LITTLELIMEADE,"After being a huge fan of Jeffree Star for almost 4 years, I just noticed like 3 minutes ago that all of his Pomeranians names’ start with a ‘D’2",0,2,,,,,0,145
4 Years of FAN,"7:09 PM · Apr 26, 2020",Sean@FlSkinsFan4Life,Seven years ago today the Redskins drafted one of the best TE’s this team has ever had @JR86 It’s just a damn shame that injuries affected his production. Good luck in the future with whatever team that’s lucky enough to sign you.4,0,4,,,,@JR86,0,231
4 Years of FAN,"6:28 PM · Apr 26, 2020",FoxNewsFan@FoxNewsFan1,"Replying to @realDonaldTrumpIn my book, you ARE the greatest! Finally a guy with a set of balls who’s doing everything possible to put America first despite the sorry ass Dems trying to block everything that’s right for this country. We need 4 more years of TRUMP leadership.",0,,,,,@realDonaldTrump,0,275
4 Years of FAN,"12:28 PM · Apr 26, 2020",Scott Redler@RedDogT3,"Get up ya son of a bitch, because Mickey loves ya!!  (I still get goose bumps when I hear that. https://youtu.be/DtiVmSycw18.  Take 4 minutes today if Your a Rocky fan!  If you know what your worth, now go out and get what your worth!!!ROCKY TRIBUTE II: 40 years of The Rocky Legacy HD#Creed2 #RockyBalboa #SylvesterStallone #MichaelBJordan Edited by Erik Kestner Tribute to Rocky Balboa and the Creed Legacy Music - Rocky 5 opening - Rocky 2...youtube.com4125",1,25,4,1,,,1,460
4 Years of FAN,"11:57 AM · Apr 26, 2020",☆ lealand ★@losersimulator,"I tweet for my future fans. Nobody knows who I am or what I sound like right now, I haven’t released any music, I am 17 years old. I wanna know what people think of me now in 2, 4, 5 years from now and so on.1",0,1,,,,,0,209
4 Years of FAN,"6:17 AM · Apr 26, 2020",Key Mac!@keyzgamez,"Hey @XboxP3 thanks for the 3 apology consoles in 4 years but this is what the fans think of your efforts the past 7 years.
Despite cheerleading you at every E3... You just don't try hard enough. Quote TweetX-BOX MASTER RACE@POWERSLAVE614 · Apr 26Replying to @keyzgamez @DialgaMarine and 7 othersMicrosoft did not try this generation Sony had a free ride those days are over the beast has woken And now Sony is a in chaos because they feel the power of Microsoft in fact another Sony top developer left for xbox today3112",0,12,3,1,,@XboxP3,0,520
4 Years of FAN,"6:05 AM · Apr 26, 2020",Viren Rasquinha@virenrasquinha,"4/5 I had the honour of leading the Maratha Warriors & 15 years later I still get asked by fans, ‘We loved the Maratha Warriors” & “what happened to the PHL?” Well, it was superb while it lasted & played a big role in boosting the popularity of hockey.3124",0,24,3,1,,,0,256
4 Years of FAN,"4:45 AM · Apr 26, 2020",@moonlightxbeer,the reason why i think glee resonates so much with me is because i was in choir all 4 years of high school and just watching the show makes me feel so nostalgic and i just miss everything about being in choir and singing with people  i loved it so much3,0,3,,,,,0,253
4 Years of FAN,"4:32 AM · Apr 26, 2020",Has FE4 been remade yet?@Fe4When,"FE5 fans: *spend 20 years fighting to bring us a playable translation of a near impossible to translate game*
Intsys: so nobody wants this “”Thracia”” thing right?",0,,,,,,0,163
4 Years of FAN,"4:08 AM · Apr 26, 2020",Narendra ᵀʳᵉⁿᵈ ᴼⁿ ᴹᵃʸ ¹⁰ᵗʰ@imPkFanatic,"E tweet ni retweet kotti nannu follow avvandi 100% follow back chesta...

Dear

Fans we need mutual following

1. Retweet
2. Comment Your Id
3. Follow all who retweets this tweet
4. Follow me
5.  Follow back

17 YEARS OF JOHNNY 
 @PawanKalyan #VakeelSaab
#kushiTrendFromToday72",0,2,,7,"#VakeelSaab,#kushiTrendFromToday",@PawanKalyan,0,277
4 Years of FAN,"3:39 PM · Apr 26, 2020",Gloom⩔ᴄʜᴀᴏᴛɪᴄ ᴛɪʀᴇᴅ kinda ia@buckyisalilbean,"Replying to @valestansroxyBri,i met her almos 4 years ago, atm we had fan accs on ig (not mcu related), back then my english was still a little broken but she was really understanding and to this day we're still bestfriends and close, none of us have the accs anymore tho , i love her so much11",0,1,1,,,@valestansroxy,0,294
4 Years of FAN,"3:31 PM · Apr 26, 2020",The King’s Kid@4ftybelow0,Replying to @BurgundyBlogI think the last piece of the whole thing is for Skins fans to just take a big drink of fresh water and wash out all the years of bitterness. It’s hard to really go forward while so many are just still sour and hard for them to see things in positive light15,0,5,1,,,@BurgundyBlog,0,283
4 Years of FAN,"3:27 PM · Apr 26, 2020",ofcourseimajew@ofcourseimajew,Replying to @305miami6924 and @MiamiDolphinsI personally think you shouldn’t offer this to none of your so called fans than come an go as they please ! I bleed the Knicks 40 years and they suck! I bleed the Giants and they gave me 4 Super Bowls but suck! Bleed Yankees! Bottom line stick with your team good and bad always!!2,0,2,,,,"@305miami6924,@MiamiDolphins",0,325
4 Years of FAN,"3:17 PM · Apr 26, 2020",KaLnEeDi PSPKJSPK FAN@KalneediNaveen,"BIGGEST PHRASE TAG :
1. 1 MILLION JANASAINIKS -201K+
2. MAHARSHI SECOND LOOK - 200K
3. 17 YEARS OF JOHNNY - 178.1K
4. 100 D TO JANASENANI BDAY - 172K

FOLLOW : @BangPSPKHaters
@PawanKalyan || #VakeelSaab4",0,,,4,#VakeelSaab,"@BangPSPKHaters,@PawanKalyan",0,204
